Num.1,Year.1,Pop.1,GDPcoL.1,GDPcoU.1,HCEcoL.1,HCEcoU.1,GDPcuL.1,GDPcuU.1,HCEcuL.1,HCEcuU.1
729,1971,,0.192430373,0.192430373,0.196278835,0.196278835,0.896375921,0.020930311,3.63E-06,0.021811709
729,1972,,0.182672255,0.182672255,0.182042654,0.182042654,0.896375921,0.02593895,4.40E-06,0.026402549
729,1973,,0.1838271,0.1838271,0.178710853,0.178710853,0.896375921,0.033370841,6.08E-06,0.036515428
729,1974,,0.204866644,0.204866644,0.219992435,0.219992435,8.96E-01,0.040655057,7.41E-06,0.044486359
729,1975,,0.237058296,0.237058296,0.257718314,0.257718314,8.96E-01,0.050688094,8.99E-06,0.053952839
729,1976,,0.276564581,0.276564581,0.304614164,0.304614164,8.96E-01,0.063212139,1.17E-05,0.07041483
729,1977,,0.293777554,0.293777554,0.351373,0.351373,8.96E-01,0.074275124,1.40E-05,0.084279673
729,1978,,0.276353648,0.276353648,0.341227215,0.341227215,0.896375921,0.079916165,1.58E-05,0.087405893
729,1979,,0.262484566,0.262484566,0.317610527,0.317610527,0.896375921,0.088278359,2.02E-05,0.0986076
729,1980,,0.266485643,0.266485643,0.329450618,0.329450618,0.896375921,0.099519135,2.72E-05,0.113569851
729,1981,,0.286305682,0.286305682,0.363373499,0.363373499,0.896375921,0.119957264,3.77E-05,0.141142804
729,1982,,0.292206586,0.292206586,0.406753386,0.406753386,0.896375921,0.090794839,4.91E-05,0.107763855
729,1983,,0.260135925,0.260135925,0.366191534,0.366191534,0.896375921,0.110403772,8.71E-05,0.140037968
729,1984,,0.260135925,0.260135925,0.366191534,0.366191534,0.896375921,0.110403772,8.71E-05,0.140037968
729,1985,,0.274219199,0.274219199,0.360829616,0.360829616,0.896375921,0.103557242,0.000136364,0.123706281
729,1986,,0.313215594,0.313215594,0.394556777,0.394556777,0.896375921,0.140367312,0.000194394,0.162525678
729,1987,,0.312178564,0.312178564,0.407518463,0.407518463,0.896375921,0.181724883,0.000303144,0.211206573
729,1988,,0.340060437,0.340060437,0.417528225,0.417528225,0.896375921,0.18045441,0.000460919,0.214088044
729,1989,,0.321458966,0.321458966,0.398133514,0.398133514,0.896375921,0.177270932,0.000733393,0.212951727
729,1990,,0.345603464,0.345603464,0.398031504,0.398031504,0.896375921,0.197719842,0.001373841,0.219230387
729,1991,,0.368336788,0.368336788,0.445319661,0.445319661,0.896375921,0.177120579,0.00312476,0.200309455
729,1992,,0.385165142,0.385165142,0.449993009,0.449993009,0.896375921,0.189433592,0.006644572,0.220596644
729,1993,,0.389040787,0.389040787,0.418331557,0.418331557,0.896375921,0.19587513,0.017619339,0.231161777
729,1994,,0.412371929,0.412371929,0.452543267,0.452543267,0.896375921,0.185801317,0.030102535,0.217255738
729,1995,,0.437102255,0.437102255,0.453913958,0.453913958,0.896375921,0.200855201,0.067021944,0.241165617
729,1996,,0.462974883,0.462974883,0.469972367,0.469972367,0.896375921,0.13097069,0.096110375,0.160607349
729,1997,,0.491019332,0.491019332,0.522421714,0.522421714,0.896375921,0.160111505,0.151798827,0.201355402
729,1998,,0.531487419,0.531487419,0.529799908,0.529799908,0.896375921,0.170790151,0.196513571,0.20455251
729,1999,,0.553996973,0.553996973,0.627529366,0.627529366,0.896375921,0.167508053,0.250742618,0.207520109
729,2000,,0.600456694,0.600456694,0.661657,0.661657,0.896375921,0.204684047,0.305055663,0.247981412
729,2001,,0.665337416,0.665337416,0.63144137,0.63144137,0.896375921,0.245712373,0.343827264,0.27779247
729,2002,,0.705189212,0.705189212,0.653039995,0.653039995,0.896375921,0.283559034,0.39484731,0.313435962
729,2003,,0.757298923,0.757298923,0.670062188,0.670062188,0.896375921,0.333872469,0.464002567,0.371610146
729,2004,,0.796499161,0.796499161,0.714031704,0.714031704,8.96E-01,0.416588389,5.49E-01,0.444576497
729,2005,,0.868488471,0.868488471,0.911607143,0.911607143,8.96E-01,0.550051856,7.16E-01,0.614397714
729,2006,,0.925277541,0.925277541,1.13125,1.13125,8.96E-01,0.707661898,7.83E-01,0.754018279
729,2007,,0.978650726,0.978650726,1.076785714,1.076785714,8.96E-01,0.929304911,9.27E-01,0.960728446
729,2008,,1,1,1,1,1,1,1,1
728,1970,,0.188200906,0.202602975,0.180715949,0.180715949,0.896375921,0.019287779,3.30E-06,0.019826646
728,1971,,0.192430373,0.207156102,0.196278835,0.196278835,0.896375921,0.020930311,3.63E-06,0.021811709
728,1972,,0.182672255,0.196651245,0.182042654,0.182042654,0.896375921,0.02593895,4.40E-06,0.026402549
728,1973,,0.1838271,0.197894464,0.178710853,0.178710853,0.896375921,0.033370841,6.08E-06,0.036515428
728,1974,,0.204866644,0.220544059,0.219992435,0.219992435,0.896375921,0.040655057,7.41E-06,0.044486359
728,1975,,0.237058296,0.255199175,0.257718314,0.257718314,0.896375921,0.050688094,8.99E-06,0.053952839
728,1976,,0.276564581,0.297728677,0.304614164,0.304614164,0.896375921,0.063212139,1.17E-05,0.07041483
728,1977,,0.293777554,0.316258873,0.351373,0.351373,0.896375921,0.074275124,1.40E-05,0.084279673
728,1978,,0.276353648,0.297501603,0.341227215,0.341227215,0.896375921,0.079916165,1.58E-05,0.087405893
728,1979,,0.262484566,0.28257119,0.317610527,0.317610527,0.896375921,0.088278359,2.02E-05,0.0986076
728,1980,,0.266485643,0.286878449,0.329450618,0.329450618,0.896375921,0.099519135,2.72E-05,0.113569851
728,1981,,0.286305682,0.308215217,0.363373499,0.363373499,0.896375921,0.119957264,3.77E-05,0.141142804
728,1982,,0.292206586,0.314567687,0.406753386,0.406753386,0.896375921,0.090794839,4.91E-05,0.107763855
728,1983,,0.260135925,0.28004282,0.366191534,0.366191534,0.896375921,0.110403772,8.71E-05,0.140037968
728,1984,,0.260135925,0.28004282,0.366191534,0.366191534,0.896375921,0.110403772,8.71E-05,0.140037968
728,1985,,0.274219199,0.295203816,0.360829616,0.360829616,0.896375921,0.103557242,0.000136364,0.123706281
728,1986,,0.313215594,0.337184409,0.394556777,0.394556777,0.896375921,0.140367312,0.000194394,0.162525678
728,1987,,0.312178564,0.33606802,0.407518463,0.407518463,0.896375921,0.181724883,0.000303144,0.211206573
728,1988,,0.340060437,0.366083553,0.417528225,0.417528225,0.896375921,0.18045441,0.000460919,0.214088044
728,1989,,0.321458966,0.346058604,0.398133514,0.398133514,0.896375921,0.177270932,0.000733393,0.212951727
728,1990,,0.345603464,0.37205076,0.398031504,0.398031504,0.896375921,0.197719842,0.001373841,0.219230387
728,1991,,0.368336788,0.396523751,0.445319661,0.445319661,0.896375921,0.177120579,0.00312476,0.200309455
728,1992,,0.385165142,0.414639894,0.449993009,0.449993009,0.896375921,0.189433592,0.006644572,0.220596644
728,1993,,0.389040787,0.418812123,0.418331557,0.418331557,0.896375921,0.19587513,0.017619339,0.231161777
728,1994,,0.412371929,0.443928679,0.452543267,0.452543267,0.896375921,0.185801317,0.030102535,0.217255738
728,1995,,0.437102255,0.470551493,0.453913958,0.453913958,0.896375921,0.200855201,0.067021944,0.241165617
728,1996,,0.462974883,0.498404023,0.469972367,0.469972367,0.896375921,0.13097069,0.096110375,0.160607349
728,1997,,0.491019332,0.528594573,0.522421714,0.522421714,0.896375921,0.160111505,0.151798827,0.201355402
728,1998,,0.531487419,0.572159479,0.529799908,0.529799908,0.896375921,0.170790151,0.196513571,0.20455251
728,1999,,0.553996973,0.596391577,0.627529366,0.627529366,0.896375921,0.167508053,0.250742618,0.207520109
728,2000,,0.600456694,0.646406626,0.661657,0.661657,0.896375921,0.204684047,0.305055663,0.247981412
728,2001,,0.665337416,0.716252343,0.63144137,0.63144137,0.896375921,0.245712373,0.343827264,0.27779247
728,2002,,0.705189212,0.759153797,0.653039995,0.653039995,0.896375921,0.283559034,0.39484731,0.313435962
728,2003,,0.757298923,0.815251203,0.670062188,0.670062188,0.896375921,0.333872469,0.464002567,0.371610146
728,2004,,0.796499161,0.857451238,0.714031704,0.714031704,0.896375921,0.416588389,0.548562532,0.444576497
728,2005,,0.868488471,0.934949528,0.911607143,0.911607143,0.896375921,0.550051856,0.716072763,0.614397714
728,2006,,0.925277541,0.996084379,1.13125,1.13125,0.896375921,0.707661898,0.783372379,0.754018279
728,2007,,0.978650726,0.978650726,1.076785714,1.076785714,0.896375921,0.929304911,9.27E-01,0.960728446
728,2008,,1,1,1,1,1,1,1,1
626,1970,0.774673563,0.252380301,0.252380301,0.233323004,0.233323004,0.015355724,0.077990993,2.15E-02,0.109335562
626,1971,0.793221598,0.270059584,0.270059584,0.244257219,0.244257219,0.017413903,0.081889817,2.38E-02,0.111791737
626,1972,0.813463827,0.295482687,0.295482687,0.258358174,0.258358174,0.021644077,0.096110829,0.027620574,0.122649547
626,1973,0.832545872,0.328893124,0.328893124,0.287038082,0.287038082,0.032025078,0.142207807,0.040099498,0.178062382
626,1974,0.846501964,0.354024007,0.354024007,0.328743448,0.328743448,0.050781065,0.225494032,0.061301147,0.272208604
626,1975,0.852826051,0.371654588,0.371654588,0.340514161,0.340514161,0.059957509,0.26624216,0.072878583,0.323618372
626,1976,0.850153291,0.3972238,0.3972238,0.367700324,0.367700324,0.0733499,0.325711262,0.088245605,0.391855851
626,1977,0.840072159,0.432046632,0.432046632,0.384370521,0.384370521,0.090156782,0.400342458,0.103988247,0.461761274
626,1978,0.826831695,0.465944102,0.465944102,0.411078685,0.411078685,0.107869453,0.449689688,0.126750805,0.528402887
626,1979,0.81641579,0.495068652,0.495068652,0.469991997,0.469991997,0.151873702,0.449197355,0.162885428,0.481766773
626,1980,0.813087038,0.543966727,0.543966727,0.529861305,0.529861305,0.215520757,0.633442306,0.229570458,0.674736123
626,1981,0.818413584,0.587117816,0.587117816,0.618410522,0.618410522,0.275658475,0.804086668,0.269553096,0.786277479
626,1982,0.831148501,0.600267697,0.600267697,0.639203455,0.639203455,0.296282947,0.825486902,0.31655565,0.881969568
626,1983,0.849369895,0.698482767,0.698482767,0.741816739,0.741816739,0.42626597,0.765663598,0.451302983,0.810635356
626,1984,0.869927922,0.698482767,0.698482767,0.741816739,0.741816739,0.42626597,0.765663598,0.451302983,0.810635356
626,1985,0.890551006,0.715684704,0.715684704,0.74948621,0.74948621,0.45999355,0.76327887,0.477462814,0.792266058
626,1986,0.910455752,0.757734819,0.757734819,0.765886147,0.765886147,0.486958542,0.699673851,0.528830904,0.759837077
626,1987,0.930417422,0.795057555,0.795057555,0.791198434,0.791198434,0.591925678,0.663570057,0.600899818,0.673630392
626,1988,0.951204504,0.8410107,0.8410107,0.821891477,0.821891477,0.709782516,0.775934894,0.74891905,0.818718989
626,1989,0.974142535,0.917413385,0.917413385,0.851204699,0.851204699,0.851640378,0.886645076,0.806597553,0.83975087
626,1990,1,1,1,1,1,1,1,1,1
